_Id,_UserId,_Name,_Date,_Class,_TagBased
6441,2705,Commentator,2017-08-24T04:02:15.897,3,False
6442,3387,Commentator,2017-08-24T04:02:15.897,3,False
6443,3411,Nice Answer,2017-08-24T04:22:15.427,3,False
6444,4044,Supporter,2017-08-24T04:56:21.147,3,False
6445,4126,Teacher,2017-08-24T05:01:21.177,3,False
6446,4129,Autobiographer,2017-08-24T05:42:45.527,3,False
6447,3955,Scholar,2017-08-24T06:31:08.383,3,False
6448,1583,Enlightened,2017-08-24T06:36:08.070,2,False
6449,4132,Informed,2017-08-24T06:41:55.513,3,False
6450,4132,Autobiographer,2017-08-24T06:46:09.023,3,False
6451,4133,Autobiographer,2017-08-24T07:22:03.893,3,False
6452,2360,Supporter,2017-08-24T07:27:04.297,3,False
6453,2705,Informed,2017-08-24T07:34:27.093,3,False
6454,44,Good Question,2017-08-24T07:44:35.253,2,False
6455,3815,Supporter,2017-08-24T07:44:35.253,3,False
6456,1768,Teacher,2017-08-24T07:44:35.253,3,False
6457,4083,Notable Question,2017-08-24T07:54:35.370,2,False
6458,3654,Talkative,2017-08-24T07:58:30.883,3,False
6459,4135,Autobiographer,2017-08-24T07:59:35.250,3,False
6460,4105,Nice Answer,2017-08-24T08:29:53.827,3,False
6461,36,Nice Answer,2017-08-24T08:38:32.013,3,False
6462,4137,Informed,2017-08-24T08:56:21.777,3,False
6463,4107,Nice Question,2017-08-24T08:58:39.933,3,False
6464,4137,Supporter,2017-08-24T08:58:39.933,3,False
6465,2167,Sportsmanship,2017-08-24T09:03:40.087,2,False
6466,4138,Autobiographer,2017-08-24T09:08:57.250,3,False
6467,4139,Autobiographer,2017-08-24T09:08:57.250,3,False
6468,4107,Popular Question,2017-08-24T09:08:57.250,3,False
6469,4141,Supporter,2017-08-24T09:33:58.007,3,False
6470,4143,Informed,2017-08-24T09:40:52.573,3,False
6471,4142,Autobiographer,2017-08-24T09:41:32.110,3,False
6472,4041,Supporter,2017-08-24T09:41:32.110,3,False
6473,4022,Nice Answer,2017-08-24T09:51:32.067,3,False
6475,4084,Student,2017-08-24T09:56:33.160,3,False
6476,3806,Supporter,2017-08-24T09:56:33.160,3,False
6477,4147,Autobiographer,2017-08-24T10:38:44.377,3,False
6478,4147,Supporter,2017-08-24T10:44:03.043,3,False
6479,4149,Autobiographer,2017-08-24T10:49:02.837,3,False
6480,2428,Autobiographer,2017-08-24T10:59:39.777,3,False
6481,4150,Autobiographer,2017-08-24T10:59:39.777,3,False
6482,4150,Supporter,2017-08-24T10:59:39.777,3,False
6483,4148,Teacher,2017-08-24T11:09:40.243,3,False
6484,4148,Editor,2017-08-24T11:15:19.483,3,False
6485,4152,Autobiographer,2017-08-24T11:20:19.520,3,False
6486,4085,Teacher,2017-08-24T11:25:19.537,3,False
6487,4153,Autobiographer,2017-08-24T11:40:21.553,3,False
6488,4154,Autobiographer,2017-08-24T11:57:12.780,3,False
6489,3862,Supporter,2017-08-24T11:57:12.780,3,False
6490,4152,Talkative,2017-08-24T11:59:15.047,3,False
6491,4154,Supporter,2017-08-24T12:02:12.923,3,False
6492,32,Popular Question,2017-08-24T12:07:12.907,3,False
6493,4152,Teacher,2017-08-24T12:12:13.027,3,False
6494,36,Nice Answer,2017-08-24T12:23:04.203,3,False
6495,4155,Autobiographer,2017-08-24T12:38:04.277,3,False
6496,4155,Supporter,2017-08-24T12:38:04.277,3,False
6497,251,Informed,2017-08-24T12:49:41.700,3,False
6498,2526,Editor,2017-08-24T12:59:26.060,3,False
6499,2167,Nice Answer,2017-08-24T13:04:27.007,3,False
6500,4157,Autobiographer,2017-08-24T13:09:27.140,3,False
6501,4084,Popular Question,2017-08-24T13:14:27.443,3,False
6502,4084,Supporter,2017-08-24T13:14:27.443,3,False
6503,2545,Nice Answer,2017-08-24T13:25:05.103,3,False
6504,455,Scholar,2017-08-24T13:25:05.103,3,False
6505,4090,Nice Answer,2017-08-24T13:35:05.507,3,False
6506,4159,Autobiographer,2017-08-24T13:45:05.607,3,False
6507,4160,Autobiographer,2017-08-24T14:01:42.080,3,False
6508,3671,Supporter,2017-08-24T14:01:42.080,3,False
6509,4160,Supporter,2017-08-24T14:01:42.080,3,False
6510,2526,Teacher,2017-08-24T14:01:42.080,3,False
6511,4161,Autobiographer,2017-08-24T14:11:46.110,3,False
6512,4162,Autobiographer,2017-08-24T14:16:46.053,3,False
6513,4163,Autobiographer,2017-08-24T14:27:50.027,3,False
6514,4164,Autobiographer,2017-08-24T14:27:50.027,3,False
6515,4163,Supporter,2017-08-24T14:27:50.027,3,False
6516,4164,Supporter,2017-08-24T14:27:50.027,3,False
6517,4166,Autobiographer,2017-08-24T14:37:51.980,3,False
6518,4166,Supporter,2017-08-24T14:37:51.980,3,False
6519,4167,Supporter,2017-08-24T14:37:51.980,3,False
6520,4168,Autobiographer,2017-08-24T14:42:51.963,3,False
6521,4044,Teacher,2017-08-24T14:42:51.963,3,False
6522,2705,Nice Answer,2017-08-24T14:54:19.360,3,False
6523,4169,Supporter,2017-08-24T14:54:19.360,3,False
6524,4170,Autobiographer,2017-08-24T15:04:21.287,3,False
6525,4170,Supporter,2017-08-24T15:09:25.467,3,False
6526,3800,Informed,2017-08-24T15:22:20.897,3,False
6527,4084,Nice Question,2017-08-24T15:25:04.887,3,False
6528,2353,Editor,2017-08-24T15:25:04.887,3,False
6529,381,Popular Question,2017-08-24T15:25:04.887,3,False
6530,1959,Teacher,2017-08-24T15:30:04.880,3,False
6531,4170,Editor,2017-08-24T15:35:04.813,3,False
6532,4019,Famous Question,2017-08-24T15:56:43.660,1,False
6533,4107,Notable Question,2017-08-24T15:56:43.660,2,False
6534,2705,Nice Answer,2017-08-24T16:01:43.567,3,False
6535,36,Good Answer,2017-08-24T16:21:44.570,2,False
6536,2167,Good Answer,2017-08-24T16:27:53.190,2,False
6537,4172,Autobiographer,2017-08-24T16:27:53.190,3,False
6538,1959,Editor,2017-08-24T16:27:53.190,3,False
6539,2185,Good Question,2017-08-24T16:37:53.223,2,False
6540,4173,Autobiographer,2017-08-24T16:37:53.223,3,False
6541,4172,Teacher,2017-08-24T16:42:54.540,3,False
6542,455,Custodian,2017-08-24T16:47:54.340,3,False
6543,4084,Notable Question,2017-08-24T17:01:52.423,2,False
6544,4159,Student,2017-08-24T17:01:52.423,3,False
6545,4174,Autobiographer,2017-08-24T17:11:52.420,3,False
6546,4159,Editor,2017-08-24T17:33:51.947,3,False
6547,49,Informed,2017-08-24T17:34:11.180,3,False
6548,4176,Autobiographer,2017-08-24T17:53:52.830,3,False
6549,4176,Supporter,2017-08-24T17:53:52.830,3,False
6550,4083,Nice Question,2017-08-24T18:06:27.847,3,False
6551,4107,Good Question,2017-08-24T18:06:27.847,2,False
6552,4177,Autobiographer,2017-08-24T18:06:27.847,3,False
6553,4177,Supporter,2017-08-24T18:06:27.847,3,False
6554,3680,Supporter,2017-08-24T18:11:27.883,3,False
6555,2185,Custodian,2017-08-24T18:11:27.883,3,False
6556,2185,Custodian,2017-08-24T18:11:27.883,3,False
6557,4181,Autobiographer,2017-08-24T18:21:27.903,3,False
6558,4182,Autobiographer,2017-08-24T18:21:27.903,3,False
6559,4183,Autobiographer,2017-08-24T18:21:27.903,3,False
6560,4182,Supporter,2017-08-24T18:21:27.903,3,False
6561,4184,Autobiographer,2017-08-24T18:26:27.927,3,False
6562,2514,Editor,2017-08-24T18:26:27.927,3,False
6563,4184,Supporter,2017-08-24T18:31:28.113,3,False
6564,4105,Mortarboard,2017-08-24T18:28:48.313,3,False
6566,4186,Autobiographer,2017-08-24T19:08:14.987,3,False
6567,2924,Teacher,2017-08-24T19:08:14.987,3,False
6569,1580,Supporter,2017-08-24T19:13:14.973,3,False
6570,345,Good Answer,2017-08-24T19:28:14.987,2,False
6571,4084,Scholar,2017-08-24T19:38:45.077,3,False
6572,4077,Teacher,2017-08-24T19:38:45.077,3,False
6573,3257,Supporter,2017-08-24T19:43:45.077,3,False
6574,2708,Nice Answer,2017-08-24T19:58:45.977,3,False
6575,455,Nice Question,2017-08-24T19:58:45.977,3,False
6576,2167,Populist,2017-08-24T19:58:45.977,1,False
6577,98,Custodian,2017-08-24T19:58:45.977,3,False
6578,4084,Teacher,2017-08-24T20:03:46.230,3,False
6579,455,Popular Question,2017-08-24T20:24:44.973,3,False
6580,106,Nice Answer,2017-08-24T20:40:36.713,3,False
6581,4090,Citizen Patrol,2017-08-24T20:42:59.707,3,False
6582,4191,Autobiographer,2017-08-24T21:05:49.643,3,False
6583,4191,Supporter,2017-08-24T21:05:49.643,3,False
6584,4191,Informed,2017-08-24T21:10:18.197,3,False
6586,4193,Autobiographer,2017-08-24T21:23:03.997,3,False
6587,4083,Scholar,2017-08-24T21:23:03.997,3,False
6588,123,Nice Answer,2017-08-24T21:33:04.050,3,False
6589,31,Nice Question,2017-08-24T21:33:04.050,3,False
6590,4083,Supporter,2017-08-24T21:33:04.050,3,False
6591,1970,Informed,2017-08-24T21:36:45.737,3,False
6592,3343,Critic,2017-08-24T22:24:21.810,3,False
6593,123,Enlightened,2017-08-24T22:24:21.810,2,False
6594,2002,Citizen Patrol,2017-08-24T22:33:15.900,3,False
6595,127,Nice Answer,2017-08-24T23:09:29.710,3,False
6597,4105,Good Answer,2017-08-24T23:34:30.513,2,False
6598,4195,Supporter,2017-08-24T23:39:30.567,3,False
6600,4197,Autobiographer,2017-08-25T00:12:18.260,3,False
6601,4197,Supporter,2017-08-25T00:12:18.260,3,False
6602,4198,Supporter,2017-08-25T00:17:18.623,3,False
6603,469,Enthusiast,2017-08-25T00:35:12.173,2,False
6604,4055,Nice Answer,2017-08-25T01:27:37.220,3,False
6605,4055,Enlightened,2017-08-25T01:59:05.233,2,False
6606,1856,Enthusiast,2017-08-25T02:04:05.470,2,False
6608,4202,Autobiographer,2017-08-25T04:08:47.813,3,False
6609,4202,Supporter,2017-08-25T04:08:47.813,3,False
6610,4203,Autobiographer,2017-08-25T04:33:47.833,3,False
6611,4203,Supporter,2017-08-25T04:33:47.833,3,False
6612,4205,Autobiographer,2017-08-25T05:40:27.023,3,False
6613,4205,Supporter,2017-08-25T05:40:27.023,3,False
6614,455,Notable Question,2017-08-25T06:11:37.017,2,False
6616,4206,Supporter,2017-08-25T06:31:36.923,3,False
6617,2998,Student,2017-08-25T06:41:35.307,3,False
6618,98,Custodian,2017-08-25T06:41:35.307,3,False
6620,4207,Autobiographer,2017-08-25T07:14:09.517,3,False
6621,4207,Supporter,2017-08-25T07:14:09.517,3,False
6623,1722,Custodian,2017-08-25T07:44:36.703,3,False
6624,3076,Teacher,2017-08-25T07:54:36.683,3,False
6625,455,Good Question,2017-08-25T08:21:39.107,2,False
6626,3919,Supporter,2017-08-25T08:36:40.870,3,False
6628,4212,Informed,2017-08-25T09:19:03.253,3,False
6629,4212,Autobiographer,2017-08-25T09:19:40.823,3,False
6630,4212,Citizen Patrol,2017-08-25T09:20:30.457,3,False
6631,4212,Supporter,2017-08-25T09:24:40.837,3,False
6632,4213,Autobiographer,2017-08-25T09:34:40.850,3,False
6633,4213,Supporter,2017-08-25T09:34:40.850,3,False
6634,2830,Informed,2017-08-25T09:53:10.833,3,False
6635,2830,Citizen Patrol,2017-08-25T09:54:07.037,3,False
6636,4214,Autobiographer,2017-08-25T09:59:34.590,3,False
6637,222,Citizen Patrol,2017-08-25T09:54:38.803,3,False
6638,2422,Student,2017-08-25T10:36:03.743,3,False
6639,4217,Supporter,2017-08-25T10:36:03.743,3,False
6640,2147,Popular Question,2017-08-25T10:51:05.717,3,False
6641,4218,Supporter,2017-08-25T10:58:33.493,3,False
6642,4220,Supporter,2017-08-25T11:03:33.510,3,False
6643,4221,Autobiographer,2017-08-25T11:08:33.503,3,False
6644,123,Custodian,2017-08-25T11:08:33.503,3,False
6645,3756,Citizen Patrol,2017-08-25T11:12:08.987,3,False
6646,4161,Supporter,2017-08-25T11:18:37.713,3,False
6647,4068,Informed,2017-08-25T11:21:45.913,3,False
6648,4223,Supporter,2017-08-25T11:23:36.493,3,False
6649,2185,Nice Answer,2017-08-25T11:34:00.077,3,False
6650,4221,Informed,2017-08-25T11:38:40.907,3,False
6651,4221,Student,2017-08-25T11:44:18.473,3,False
6652,4224,Teacher,2017-08-25T11:44:18.473,3,False
6653,4068,Autobiographer,2017-08-25T11:54:18.377,3,False
6654,4226,Autobiographer,2017-08-25T11:54:18.377,3,False
6655,1681,Famous Question,2017-08-25T11:54:18.377,1,False
6656,4221,Editor,2017-08-25T12:04:24.297,3,False
6657,4227,Supporter,2017-08-25T12:19:24.343,3,False
6658,4228,Autobiographer,2017-08-25T12:24:24.290,3,False
6659,4068,Editor,2017-08-25T12:24:24.290,3,False
6660,4221,Scholar,2017-08-25T12:24:24.290,3,False
6661,4068,Teacher,2017-08-25T12:24:24.290,3,False
6662,4068,Supporter,2017-08-25T12:32:14.363,3,False
6663,4221,Supporter,2017-08-25T12:32:14.363,3,False
6664,4228,Informed,2017-08-25T12:33:49.680,3,False
6665,19,Citizen Patrol,2017-08-25T12:37:39.383,3,False
6666,4230,Autobiographer,2017-08-25T12:47:14.293,3,False
6667,4230,Supporter,2017-08-25T12:47:14.293,3,False
6668,4225,Teacher,2017-08-25T12:52:14.760,3,False
6669,4233,Autobiographer,2017-08-25T13:03:32.287,3,False
6670,1599,Critic,2017-08-25T13:03:32.287,3,False
6671,1722,Critic,2017-08-25T13:03:32.287,3,False
6673,4068,Custodian,2017-08-25T13:03:32.287,3,False
6674,391,Good Answer,2017-08-25T13:13:32.283,2,False
6675,56,Nice Question,2017-08-25T13:13:32.283,3,False
6676,4233,Teacher,2017-08-25T13:13:32.283,3,False
6677,4084,Editor,2017-08-25T13:18:32.410,3,False
6678,4208,Peer Pressure,2017-08-25T13:18:32.410,3,False
6679,4087,Editor,2017-08-25T13:28:32.377,3,False
6680,102,Nice Answer,2017-08-25T13:40:31.273,3,False
6681,4228,Teacher,2017-08-25T13:40:31.273,3,False
6682,18,Nice Question,2017-08-25T13:50:31.343,3,False
6683,4235,Supporter,2017-08-25T13:55:31.373,3,False
6684,4221,Nice Question,2017-08-25T14:00:31.300,3,False
6685,3296,Nice Answer,2017-08-25T14:08:53.673,3,False
6686,4068,Suffrage,2017-08-25T14:08:53.673,3,False
6687,4236,Supporter,2017-08-25T14:08:53.673,3,False
6688,4221,Popular Question,2017-08-25T14:13:53.703,3,False
6689,4237,Autobiographer,2017-08-25T14:18:53.700,3,False
6690,2360,Editor,2017-08-25T14:18:53.700,3,False
6691,4226,Supporter,2017-08-25T14:18:53.700,3,False
6692,4237,Supporter,2017-08-25T14:18:53.700,3,False
6693,4068,Vox Populi,2017-08-25T14:23:53.730,3,False
6694,2998,Scholar,2017-08-25T14:33:53.777,3,False
6695,4238,Autobiographer,2017-08-25T14:43:53.673,3,False
6696,4241,Autobiographer,2017-08-25T14:53:55.597,3,False
6697,4242,Informed,2017-08-25T14:57:45.203,3,False
6698,4242,Autobiographer,2017-08-25T14:58:55.510,3,False
6699,2185,Famous Question,2017-08-25T14:58:55.510,1,False
6700,4242,Supporter,2017-08-25T14:58:55.510,3,False
6701,4068,Student,2017-08-25T15:03:55.467,3,False
6702,1722,Nice Answer,2017-08-25T15:12:01.157,3,False
6703,4084,Good Question,2017-08-25T15:12:01.157,2,False
6704,4084,Informed,2017-08-25T15:18:21.780,3,False
6705,4068,Scholar,2017-08-25T15:22:01.233,3,False
6706,4055,Good Answer,2017-08-25T15:27:01.180,2,False
6707,4244,Autobiographer,2017-08-25T15:27:01.180,3,False
6709,4244,Supporter,2017-08-25T15:27:01.180,3,False
6711,3967,Teacher,2017-08-25T15:27:01.180,3,False
6712,4246,Autobiographer,2017-08-25T15:37:01.253,3,False
6713,1794,Teacher,2017-08-25T15:37:01.253,3,False
6714,4247,Autobiographer,2017-08-25T15:53:04.727,3,False
6715,4248,Autobiographer,2017-08-25T15:58:05.600,3,False
6716,2783,Supporter,2017-08-25T15:58:05.600,3,False
6717,3618,Quorum,2017-08-25T16:19:52.820,3,False
6718,145,Quorum,2017-08-25T16:19:52.820,3,False
6719,51,Nice Question,2017-08-25T16:28:50.523,3,False
6720,2705,Good Answer,2017-08-25T16:54:47.347,2,False
6721,4221,Notable Question,2017-08-25T17:27:25.767,2,False
6722,3181,Guru,2017-08-25T17:32:25.950,2,False
6723,4233,Nice Answer,2017-08-25T17:37:25.873,3,False
6724,4247,Teacher,2017-08-25T17:52:58.517,3,False
6725,157,Curious,2017-08-25T18:03:03.323,3,False
6726,4250,Autobiographer,2017-08-25T18:08:03.360,3,False
6727,4255,Autobiographer,2017-08-25T18:52:02.423,3,False
6728,4255,Supporter,2017-08-25T18:52:02.423,3,False
6729,4197,Teacher,2017-08-25T18:52:02.423,3,False
6730,4256,Autobiographer,2017-08-25T18:57:02.553,3,False
6731,4101,Supporter,2017-08-25T18:57:02.553,3,False
6732,1697,Autobiographer,2017-08-25T19:02:02.573,3,False
6733,4257,Student,2017-08-25T19:02:02.573,3,False
6734,4259,Autobiographer,2017-08-25T19:07:06.263,3,False
6735,4258,Supporter,2017-08-25T19:07:06.263,3,False
6736,4256,Student,2017-08-25T19:17:07.163,3,False
6737,4260,Supporter,2017-08-25T19:17:07.163,3,False
6738,4259,Teacher,2017-08-25T19:17:07.163,3,False
6740,4257,Editor,2017-08-25T19:30:55.100,3,False
6741,36,Nice Question,2017-08-25T19:35:54.910,3,False
6742,4261,Autobiographer,2017-08-25T19:35:54.910,3,False
6743,1707,Critic,2017-08-25T19:40:54.890,3,False
6745,4257,Autobiographer,2017-08-25T19:45:54.930,3,False
6746,4257,Scholar,2017-08-25T19:45:54.930,3,False
6747,4262,Supporter,2017-08-25T19:45:54.930,3,False
6748,4256,Supporter,2017-08-25T19:50:54.927,3,False
6749,4256,Scholar,2017-08-25T19:55:54.903,3,False
6750,4259,Editor,2017-08-25T20:02:12.663,3,False
6751,4257,Supporter,2017-08-25T20:02:12.663,3,False
6752,4259,Supporter,2017-08-25T20:12:12.653,3,False
6753,4257,Commentator,2017-08-25T20:17:13.587,3,False
6754,4263,Student,2017-08-25T20:17:13.587,3,False
6755,4095,Teacher,2017-08-25T20:17:13.587,3,False
6756,4055,Informed,2017-08-25T20:17:53.897,3,False
6757,3296,Mortarboard,2017-08-25T20:20:12.767,3,False
6758,4264,Supporter,2017-08-25T20:22:13.607,3,False
6759,2002,Teacher,2017-08-25T20:22:13.607,3,False
6760,2483,Student,2017-08-25T20:27:13.707,3,False
6761,4032,Nice Question,2017-08-25T20:33:01.947,3,False
6762,1839,Editor,2017-08-25T20:33:01.947,3,False
6763,2708,Good Answer,2017-08-25T20:43:01.960,2,False
6764,4257,Nice Question,2017-08-25T20:48:02.043,3,False
6765,4266,Autobiographer,2017-08-25T20:48:02.043,3,False
6766,59,Pundit,2017-08-25T20:48:02.043,2,False
6767,4254,Informed,2017-08-25T20:52:46.840,3,False
6768,3967,Nice Answer,2017-08-25T20:53:01.967,3,False
6769,3171,Commentator,2017-08-25T20:53:01.967,3,False
6770,4221,Good Question,2017-08-25T20:58:01.953,2,False
6771,3171,Autobiographer,2017-08-25T20:58:01.953,3,False
6772,2708,Nice Answer,2017-08-25T21:03:06.910,3,False
6773,1839,Custodian,2017-08-25T21:13:06.957,3,False
6774,3339,Nice Answer,2017-08-25T21:18:06.940,3,False
6775,4068,Popular Question,2017-08-25T21:23:06.903,3,False
6776,2772,Teacher,2017-08-25T21:23:06.903,3,False
6777,4268,Autobiographer,2017-08-25T21:34:08.660,3,False
6778,3320,Informed,2017-08-25T21:38:29.320,3,False
6779,59,Nice Answer,2017-08-25T21:44:08.313,3,False
6780,102,Nice Answer,2017-08-25T21:44:08.313,3,False
6781,1561,Citizen Patrol,2017-08-25T21:42:17.140,3,False
6782,4068,Nice Question,2017-08-25T21:59:08.573,3,False
6783,4095,Supporter,2017-08-25T22:20:19.467,3,False
6784,4042,Supporter,2017-08-25T22:43:10.763,3,False
6785,3171,Nice Question,2017-08-25T22:53:10.693,3,False
6786,4055,Mortarboard,2017-08-25T22:49:46.633,3,False
6787,2135,Editor,2017-08-25T22:58:10.797,3,False
6788,4272,Editor,2017-08-25T22:58:10.797,3,False
6789,2583,Critic,2017-08-25T23:03:10.750,3,False
6790,4257,Critic,2017-08-25T23:03:10.750,3,False
6791,2209,Supporter,2017-08-25T23:03:10.750,3,False
6792,4276,Teacher,2017-08-25T23:15:38.040,3,False
6793,4277,Supporter,2017-08-25T23:41:45.857,3,False
6794,4278,Autobiographer,2017-08-25T23:46:45.723,3,False
6795,3945,Citizen Patrol,2017-08-25T23:51:32.507,3,False
6796,4278,Supporter,2017-08-25T23:51:45.803,3,False
6797,4266,Teacher,2017-08-25T23:51:45.803,3,False
6798,4280,Supporter,2017-08-26T00:13:23.367,3,False
6799,109,Custodian,2017-08-26T00:28:27.307,3,False
6800,4270,Teacher,2017-08-26T00:49:25.287,3,False
6801,4282,Autobiographer,2017-08-26T01:04:25.157,3,False
6802,452,Supporter,2017-08-26T01:34:35.417,3,False
6803,4257,Popular Question,2017-08-26T01:39:35.360,3,False
6804,4050,Scholar,2017-08-26T01:44:53.937,3,False
6805,4050,Supporter,2017-08-26T01:44:53.937,3,False
6806,4283,Supporter,2017-08-26T01:49:53.957,3,False
6807,4068,Nice Answer,2017-08-26T01:54:53.810,3,False
6808,1858,Supporter,2017-08-26T02:16:38.853,3,False
6809,4256,Nice Question,2017-08-26T02:21:38.803,3,False
6811,4273,Supporter,2017-08-26T02:59:03.163,3,False
6812,1710,Editor,2017-08-26T03:44:27.147,3,False
6813,2708,Custodian,2017-08-26T03:44:27.147,3,False
6814,2708,Custodian,2017-08-26T03:44:27.147,3,False
6815,1794,Commentator,2017-08-26T04:04:56.163,3,False
6816,2033,Commentator,2017-08-26T04:04:56.163,3,False
6817,2068,Commentator,2017-08-26T04:04:56.163,3,False
6818,2309,Commentator,2017-08-26T04:04:56.163,3,False
6820,3343,Commentator,2017-08-26T04:04:56.163,3,False
6821,4044,Commentator,2017-08-26T04:04:56.163,3,False
6822,4084,Commentator,2017-08-26T04:04:56.163,3,False
6823,4257,Good Question,2017-08-26T04:32:32.007,2,False
6824,2708,Student,2017-08-26T04:47:34.033,3,False
6825,4286,Autobiographer,2017-08-26T04:57:51.073,3,False
6826,381,Explainer,2017-08-26T04:57:51.073,3,False
6828,4286,Precognitive,2017-08-26T05:38:32.627,3,False
6829,4288,Autobiographer,2017-08-26T06:32:33.957,3,False
6830,4273,Informed,2017-08-26T06:55:55.873,3,False
6831,72,Good Question,2017-08-26T08:19:05.770,2,False
6832,157,Informed,2017-08-26T08:23:28.250,3,False
6833,397,Enthusiast,2017-08-26T08:29:08.680,2,False
6834,4068,Critic,2017-08-26T08:47:23.153,3,False
6835,3948,Teacher,2017-08-26T09:29:29.650,3,False
6836,3676,Supporter,2017-08-26T09:34:29.887,3,False
6837,4292,Informed,2017-08-26T09:38:42.283,3,False
6838,4292,Autobiographer,2017-08-26T09:50:25.083,3,False
6839,4189,Supporter,2017-08-26T10:21:10.383,3,False
6840,4269,Teacher,2017-08-26T10:26:09.997,3,False
6841,1794,Nice Answer,2017-08-26T10:46:11.013,3,False
6842,4293,Autobiographer,2017-08-26T10:46:11.013,3,False
6843,4293,Supporter,2017-08-26T10:46:11.013,3,False
6844,4294,Autobiographer,2017-08-26T10:57:58.553,3,False
6845,4294,Supporter,2017-08-26T10:57:58.553,3,False
6846,3057,Critic,2017-08-26T13:19:57.483,3,False
6847,4297,Autobiographer,2017-08-26T14:20:43.963,3,False
6848,4297,Supporter,2017-08-26T14:20:43.963,3,False
6849,2630,Informed,2017-08-26T14:31:20.683,3,False
6850,4298,Autobiographer,2017-08-26T14:35:44.107,3,False
6851,4257,Informed,2017-08-26T14:40:25.640,3,False
6852,4298,Editor,2017-08-26T14:56:19.437,3,False
6853,3171,Popular Question,2017-08-26T15:32:25.817,3,False
6855,381,Nice Answer,2017-08-26T16:25:10.827,3,False
6856,4055,Nice Answer,2017-08-26T16:30:11.747,3,False
6857,4272,Scholar,2017-08-26T16:30:11.747,3,False
6858,4090,Good Answer,2017-08-26T17:07:46.463,2,False
6859,2356,Investor,2017-08-26T17:38:22.360,3,False
6860,2167,Nice Answer,2017-08-26T17:43:22.343,3,False
6861,3664,Supporter,2017-08-26T17:43:22.343,3,False
6862,2356,Organizer,2017-08-26T17:59:07.220,3,False
6863,4304,Autobiographer,2017-08-26T18:35:46.227,3,False
6864,4272,Supporter,2017-08-26T18:35:46.227,3,False
6865,4304,Supporter,2017-08-26T18:35:46.227,3,False
6866,4257,Organizer,2017-08-26T18:45:46.263,3,False
6867,4303,Teacher,2017-08-26T19:16:31.070,3,False
6868,381,Mortarboard,2017-08-26T18:59:30.770,3,False
6869,4300,Student,2017-08-26T19:24:05.527,3,False
6870,2167,Enlightened,2017-08-26T19:29:05.437,2,False
6871,4257,Tag Editor,2017-08-26T20:32:37.947,3,False
6872,3752,Editor,2017-08-26T20:47:39.010,3,False
6873,1768,Critic,2017-08-26T21:08:11.090,3,False
6874,146,Scholar,2017-08-26T21:13:21.660,3,False
6875,4257,Teacher,2017-08-26T21:13:21.660,3,False
6876,1720,Nice Answer,2017-08-26T21:39:32.467,3,False
6877,4306,Autobiographer,2017-08-26T21:44:32.580,3,False
6878,4306,Supporter,2017-08-26T21:44:32.580,3,False
6879,2167,Popular Question,2017-08-26T22:05:38.163,3,False
6880,3296,Good Answer,2017-08-26T22:40:57.940,2,False
6881,1720,Enlightened,2017-08-26T22:40:57.940,2,False
6882,4308,Supporter,2017-08-26T23:12:36.373,3,False
6883,4298,Supporter,2017-08-26T23:38:28.987,3,False
6884,4183,Supporter,2017-08-26T23:48:47.050,3,False
6885,2634,Supporter,2017-08-26T23:53:46.970,3,False
6886,4309,Supporter,2017-08-26T23:58:47.000,3,False
6887,2708,Good Answer,2017-08-27T00:11:00.750,2,False
6888,4272,Teacher,2017-08-27T00:16:00.790,3,False
6889,19,Nice Question,2017-08-27T00:21:00.927,3,False
6890,2002,Nice Answer,2017-08-27T00:26:00.930,3,False
6891,4233,Good Answer,2017-08-27T01:30:49.507,2,False
6892,4311,Supporter,2017-08-27T02:16:10.417,3,False
6893,59,Nice Answer,2017-08-27T02:36:10.377,3,False
6894,59,Enlightened,2017-08-27T02:41:10.463,2,False
6895,4313,Autobiographer,2017-08-27T03:12:13.460,3,False
6896,4314,Supporter,2017-08-27T03:19:26.887,3,False
6897,1655,Commentator,2017-08-27T04:01:51.213,3,False
6898,1968,Commentator,2017-08-27T04:01:51.213,3,False
6899,4068,Notable Question,2017-08-27T04:31:39.990,2,False
6900,4318,Autobiographer,2017-08-27T05:54:14.113,3,False
6901,4318,Supporter,2017-08-27T05:54:14.113,3,False
6902,4320,Autobiographer,2017-08-27T06:09:41.193,3,False
6903,4321,Autobiographer,2017-08-27T06:47:41.237,3,False
6904,4321,Supporter,2017-08-27T06:57:41.230,3,False
6905,4320,Student,2017-08-27T07:03:16.203,3,False
6906,4320,Supporter,2017-08-27T07:13:16.213,3,False
6907,4322,Autobiographer,2017-08-27T07:28:18.203,3,False
6908,4322,Supporter,2017-08-27T07:28:18.203,3,False
6909,102,Good Answer,2017-08-27T07:35:57.297,2,False
6910,4323,Teacher,2017-08-27T08:00:57.327,3,False
6911,4324,Autobiographer,2017-08-27T08:21:20.933,3,False
6912,4324,Supporter,2017-08-27T08:21:20.933,3,False
6913,4316,Teacher,2017-08-27T08:31:21.003,3,False
6914,2167,Nice Question,2017-08-27T09:39:41.277,3,False
6915,3052,Editor,2017-08-27T09:59:45.703,3,False
6916,3052,Student,2017-08-27T10:21:34.213,3,False
6917,3052,Supporter,2017-08-27T10:21:34.213,3,False
6918,1652,Quorum,2017-08-27T10:21:34.277,3,False
